"","wt_nt.1","wt_nt.2","wt_cpr.1","wt_cpr.2","fur_nt.1","fur_nt.2","fur_cpr.1","fur_cpr.2"
"yfaS",10.2337425258776,10.2912361649404,9.67069270915203,9.59261971004704,10.4014718753163,10.4355912740901,8.96400573246716,9.43536466338952
"ylcG",8.55073476680711,8.43131676650125,8.69657320632936,8.16017768784845,9.02235914579612,9.44516541291355,6.53159605113649,8.07070137310741
"ybdZ",10.3797977368125,10.7103812631134,10.4393082159043,10.3346991488058,12.2135075351067,12.3699744198677,12.1886679206258,12.2971303234087
"yciX",9.69868434398985,9.65702055989988,10.3599868394476,10.046532974354,9.39619669340006,9.58497748884535,8.80699647889132,8.98245091694724
"yoeF",9.99096607925196,10.1091736228178,9.20521358187561,9.18886837553501,10.1799949515551,10.1948061937417,8.66554689065697,9.27291404142161
"arnE",9.28163305851781,9.77277360741023,9.06387950397252,8.13761559478306,9.37721488356334,9.83198672054637,6.5017874522155,8.05994704605408
"ysaB",10.9640183755978,10.8553843125346,10.0551820599146,9.78716187535803,11.0094407776379,11.0038240888576,9.59174833962735,9.90951110004032
"ghoT",10.0803554977603,9.90897578202217,10.969114417086,11.0503201774162,9.96712651296544,9.94507342300087,10.1027024202806,11.2334034164472
"insM",9.90443988943869,9.97155019972973,9.34803882789776,9.27877973433239,9.6366146353753,9.67054849828415,8.07801132681957,8.82387484701866
"gatR",10.5574788615297,10.7232276750109,10.3480029015649,10.1325802430572,10.7239749635799,10.762309284316,9.24100034945323,9.7673516826336
"yifN",11.2980031228806,11.4737501213211,10.3504276156406,10.2274829000437,11.1000615393432,11.2106505817335,10.1975765202189,10.5149525942231
"yigE",10.2250530060991,10.8445105976397,9.74234161667947,9.55962671875291,10.3681527690499,10.8086104230217,8.3804475408027,9.47914237912594
"sraG",10.4859348862876,10.6842588553378,9.49596734916556,9.32929807179885,10.625665423678,10.6727374776356,8.55897497216679,9.49522823992215
"yggP",10.2343398303274,10.0551206895125,9.27322325473122,9.24197570632703,10.1725798662266,10.2228451482226,8.34094886457864,9.12782509677617
"glmY",11.2571175234089,11.5574540444204,12.8564572967996,12.6260923002511,11.8994029509671,10.850085489658,12.4248554551261,12.5588531468171
"yedN",9.26903596789844,9.2568429832891,8.80051393586786,7.95247534420268,9.55091867722537,9.50716840266296,6.78461875694378,8.72320381873727
"ygeN",9.73264631593427,9.10156054775929,8.7343781418545,8.03328376679743,9.46342443797651,9.12152978926375,7.77401653912462,8.99049850484818
"smf",10.5111318412089,10.5034499882501,9.78155833065958,9.58605230483082,10.5425603592649,10.5027044077961,9.01978242660059,9.29805540813449
"yehH",9.66263696804622,10.2272951903062,9.41927852680147,9.2493613375063,10.3515060275134,10.515525154235,8.99651505808795,9.21219557627397
"rdlD",8.04196327625318,9.30843230765652,8.31343577367219,8.14961946993526,8.67080713969788,9.08283167197956,5.74701214482875,7.24718170131123
"hokA",8.73840469178379,8.90826817531287,7.20698381598176,6.33721739234015,9.13666275530692,9.1045874613506,4.97529110719605,7.1661317023412
"gapC",10.3591263721007,10.178971051251,11.2764082268555,11.3046149497335,10.7964553158241,10.428345826635,11.0783475363155,11.3394889116031
"cysW",7.70832350847685,9.14456035480049,8.25052549186678,7.87022741014817,8.64877819085401,9.12354550454777,6.81994864371493,7.38305032332019
"ghxQ",10.6447637597594,10.6714808101921,9.85000791480992,9.6475595755783,10.8238280835718,10.9754960979011,9.7870214568279,9.71338191847823
"sraB",11.4259993724504,11.1748769832334,12.781525343394,12.760762672802,11.6538925014158,11.4708722261323,12.3172087591607,12.6989165815994
"gntU",9.96370202702562,10.2807258959902,9.16143897681803,9.35355017583695,10.0285533856915,10.3328047730997,8.98838504031642,8.90276671405864
"dgoD",11.1256626179695,11.4337002012894,10.2435398460606,10.270766189229,10.799306690833,10.9052676592235,10.0935553022835,10.459705340157
"yeiW",9.32588597769176,9.8542477821861,9.46959409046036,8.92519795014791,9.94525474110307,10.1342001526487,8.04715102282062,8.24437282371071
"yhcE",10.6013043972826,11.1374898272831,10.0950884225902,9.87167373598784,10.7478140692632,11.0480198307324,9.67427187126216,9.95308906023829
"yehK",8.00113216378109,8.86687003977566,7.82646055074992,6.49381121971661,8.79214779180517,8.88377926219157,5.54818366952521,6.90685303722566
"yoeA",10.2205257048554,10.7948911563649,10.3081461823291,10.1727361123897,12.6088022095149,12.4143719613224,11.8647225112826,12.1141411050745
"yaaI",10.3588842975573,10.7632294999941,9.73686597706581,9.66554799702547,10.4665271563496,10.5221949440755,8.99130177565902,9.39375400645018
"polB",9.95874554546495,10.2079814244098,11.1399077971747,11.2244201261996,10.1838640807768,10.26714104488,11.1261116311651,11.1414124500646
"aceK",10.3966480196533,10.4906011022086,9.5358361300138,9.0071937519285,10.3029734491884,10.4479437622892,9.1564431268377,8.92472049117175
"htrE",10.550507691911,10.4212277586374,9.62049947360751,9.47375197224808,10.6438046096225,10.7088620683191,9.44486742705724,9.54953939624726
"gcd",10.7008567024725,11.1429205765897,10.1849655218874,10.0391795738886,11.0570395696688,11.3486736720999,9.91294681428789,10.1715869383374
"yadK",10.6984906296621,10.7144766166682,9.77331150268753,9.41793525505025,10.9309750965629,10.9834276300347,9.68028010750296,9.90056010783246
"yadC",10.9506110291802,11.1511806354876,10.2991500297634,10.2029553404319,11.33138487501,11.1844974711888,10.1423890290624,10.2604748705326
"yadN",10.9344098013277,10.8810706262309,10.1033991117678,10.0214865906897,10.9949012234752,11.0373642525457,9.92239392767001,10.0410503345105
"hrpB",9.42926942477281,9.7019444175803,10.694788298781,10.6820532477336,9.50178362897918,9.74508562929694,10.2188658435689,10.4389940388379
"fhuA",10.4706250160612,10.6714088607641,10.5704325456865,10.558656878827,11.3281421761262,11.1356279147792,12.3819702671426,12.2903570977436
"yadV",11.1126696703305,11.1145536985226,10.150465168004,10.0625479248086,11.2214230111731,11.2882514866714,9.71536646830771,10.1753897114082
"yacH",10.4985801627196,10.7515374768651,9.83290705289336,9.54840963418357,10.4214036830949,10.7753609857141,9.26230452188011,9.46153654200106
"sufD",10.1363639992054,9.91970720003671,10.2146407234149,10.197520040103,10.5826456171289,10.6685327579389,11.4149235767569,11.4037058049737
"yjjJ",10.3066830960155,10.5611370215523,10.0470863760255,9.76631667275045,10.2316074589558,10.4999713771704,8.89360255456411,9.58345986507102
"yaeF",9.77794827514648,10.3390113886495,9.52168409286407,9.56050495759069,10.0214962119591,10.60067870986,8.31066141811386,9.34616995939289
"yafL",10.5380346270667,10.9256062075985,10.0414837673269,9.96872192510141,10.775847392756,11.0319341264098,9.61385671745717,10.0317514781388
"lfhA",9.62544387508975,10.2485481183388,9.51861325939643,9.38095470715215,10.0533950383131,10.2740736216001,9.16368422074827,9.14367179769373
"yafO",10.5796364757682,10.7296206221775,10.2034927677023,10.3225953686591,10.6765813676489,10.7707553285665,9.42355589048918,9.94703797031654
"ykfJ",10.342726850832,10.5528714351311,9.3915992894831,8.90984349053994,10.5089549346748,10.5527147307419,7.77859418928543,9.13148664010617
"ynfK",10.9034937639237,10.7920489979605,12.0418247198392,12.1704797366257,11.402403495297,10.9973989205365,12.2385034665353,12.1954659497294
"arpA",10.270875647451,10.0248458775145,8.62851160265815,7.90957311998462,10.0714275426497,10.0023421820746,7.54852561365669,8.40473289053726
"ais",10.3841058112158,10.3662477872442,9.58410817089194,9.2498807976378,10.3725876137808,10.3654699479097,9.00244388270582,9.63997036290063
"yagG",9.36248495916726,9.45910797992974,8.64294294902157,8.50539985227674,9.45349326972474,9.66577447959948,6.99249413565557,7.8316876127944
"yagM",10.1822382984129,10.1315365963053,9.59402524911783,9.35076371460121,10.2235211642914,10.0836529388925,7.78542624193636,9.23332270081768
"yahL",10.1802740697954,10.5004106597369,9.76693776777977,9.67917540711893,10.1905066313412,10.4079282738849,8.48580047157605,9.17718827975099
"yaeI",11.2195286486391,11.4940703295466,10.6734302084519,10.5686436337931,11.4756798384303,11.5132420849665,10.3618335958388,10.5293840882522
"yaiO",10.4589037701065,10.7436995438825,10.0780974866899,9.68911894524541,10.5730524511779,10.7719752981873,9.25117910748933,9.78310982291678
"tauD",9.76844480098932,10.0495809617153,9.63624761596516,9.27770677736302,9.64443065971413,10.067691026904,8.3419293973034,9.17433583042371
"dinI",10.3878190972557,10.5101277819051,12.468655064097,12.6408979696221,10.8354741984737,10.6640685232291,12.6858957794712,12.7942849958046
"nusB",11.0228889672656,11.1331303068088,12.0910913806829,12.0748836068835,11.3979731226428,11.3538620264161,11.9003074921068,11.9168787354973
"yfhR",10.2603394869999,10.8175294720049,9.9031239698101,9.73312892573102,10.4404101287839,10.6091654996161,9.01108213935487,9.58706841735192
"gpmA",12.1132282309445,11.9437498982044,12.1514718158155,12.3126314079493,13.5142169935879,13.4054123488895,13.5837989809774,13.5309240727028
"tig",11.3955514275233,11.079829573516,12.3724626583506,12.3285852372178,11.2525376778347,11.2454337389934,12.0868187341558,12.2557140690806
"glnK",10.3705245791978,10.4230573268111,9.4085415634158,9.37560525137824,10.2757017475211,10.5202142171017,9.41405564517924,9.64314000753002
"htpG",11.408392221784,11.7707354249818,12.7373868944252,12.6583393549511,11.0875754902704,11.0789529538923,12.1070196570719,12.3346354417948
"recR",10.608227431604,10.7167906526654,11.7343590370877,11.7609953290499,10.459054509951,10.5904104157249,11.5250814066841,11.7303019338437
"ftsK",10.6218200871995,10.9457309228416,11.8200942854074,11.8171822904444,10.8779256992805,10.7854730969711,11.7056966214629,11.7016785293503
"dnaX",10.3947323759936,10.5495013029032,11.5942886133423,11.5014935716449,10.3104552708543,10.3957985260919,11.4546865042268,11.572472569289
"cmtB",10.4597374944649,10.1083427194041,9.37264203699657,8.90768424457372,10.2987579605739,10.3329470857465,7.69149178311719,8.99095183356962
"ybbY",10.1584479610157,10.4398925540044,9.76108278549738,9.48718411150843,10.0075021028332,10.3820802128827,8.78914903915671,9.3106056840873
"ybbD",7.89656455844125,8.24107448286236,7.01572436977334,7.1080983421436,8.25770900128804,8.15922488487812,5.57797929151672,7.17952220265777
"ybaM",9.27254862303429,9.59728904260056,10.5542882428816,10.6485327613866,9.48305877779349,9.16281656495754,10.2045230088701,10.4584381180451
"ninE",10.5551983896771,10.8660780834955,10.1810468657021,9.99762145361808,10.7339659631556,10.9366712142499,9.65457244159441,9.87569171362174
"rplT",11.1740498383983,10.9314896356718,12.4355463007638,12.2768663887654,11.1753185284187,11.0114984091813,11.8099216649057,12.148350719526
"ybcV",9.92503919443412,10.0101740336408,9.44394340270964,9.04122938784207,10.0548699472647,10.0549512154055,8.45281639123715,9.33617710258459
"fes",10.4824327108748,10.8188774323422,10.4877770030632,10.4190715141443,11.8108497204486,11.4627502747709,12.0372899934902,12.0931285312975
"tfaX",10.2949042933295,10.4093736139976,9.91755389835315,9.84772163445189,10.5441580132854,10.4676740751481,7.7252905395979,9.48764326020675
"entF",10.0286579478363,10.3437964903668,10.2646147399128,10.2756596908219,11.9379494537122,11.476821734708,11.8882140946656,11.8657809466352
"ompT",12.7973973514531,12.9768880559996,11.5858052059923,11.5984114810068,12.660732091712,12.5014635734873,11.4840948959917,11.7179587602453
"napD",10.042267290427,10.1485576220716,11.6110455324341,11.6650783552146,9.76341331305941,9.95691250231201,11.0223074204357,11.1950959367135
"cusF",7.2205120818971,8.2754526078604,7.551152888461,6.64847461934379,8.46366265078535,8.55602369890353,4.97293720954254,6.61971606547682
"fepA",10.8956813637544,10.8350718472842,10.5545632736554,10.4976824484688,12.3088713739967,12.236373135893,12.2678761037408,12.35107237035
"entD",10.0126201758892,10.2330412387771,9.96321876654965,9.55494842415601,10.4926058474595,10.4219630028497,10.6834305522142,10.8946259539677
"ybdN",10.6694572491564,10.8957933644204,10.2126617281303,10.0642445800975,10.6177486400495,10.6458286114774,9.4157351695235,9.84646491438494
"ybdL",9.96307533420003,10.4669552039567,9.90848106116332,9.68911894524541,9.97363930775581,10.1218498755422,7.87827740735992,9.22725722882625
"entH",10.3018097688006,10.5102047565908,10.4173340562727,10.3837009190066,11.2040474855957,10.69094598012,11.6948733936051,11.6751921625215
"ybdO",10.5436074034362,10.7310518505437,10.038820781284,9.99522440886884,10.6787444439057,10.5032421020238,7.91569508311579,9.56447829591249
"ybeF",10.7358279308311,10.8068364663365,10.2028407920963,10.0852205245576,10.9935535003449,11.0223855149529,9.64330605517355,9.9814533531361
"purR",9.81062803250034,9.918479681787,10.8590723857551,10.9221264917335,10.1052664199201,10.0973304081189,10.5658593456798,10.8479534809977
"glf",10.5514636844631,10.0721777070006,11.3732686688802,11.4332644311133,10.4966430610821,9.99734779377793,11.3810495066518,11.5219814568962
"ybeT",10.5269997200242,10.5439777552075,9.85751305693693,9.60779895533879,10.593855022681,10.8233606439117,9.39050003044179,9.62717784445317
"ygcG",10.7013579093853,10.5900350523063,10.0126660294084,9.85225028524932,10.8770148008697,10.8216718546944,9.61893202200693,9.90360525027067
"ybeR",10.8202370802674,10.879151519851,10.1398078891161,10.0286776136335,11.0924268940405,11.0040865690301,9.5833579426267,10.0398359063433
"ybeQ",10.5726410687797,10.6401977659108,9.7075896335551,9.46017533626215,10.7816572352612,10.7657582888329,8.97552510485427,9.68503924515414
"cmtA",10.9233058491976,10.8730669441539,10.1134156010462,10.0442140621878,11.0528206198871,11.0923421584637,10.0148225192501,10.0977049706126
"yqeH",11.2124184885156,10.9798404779933,10.438582781003,10.1320381846237,11.3990425532079,11.2184092296205,9.98293804220292,10.5116589049976
"arnC",10.4828927958554,10.9108898984823,10.229230913693,10.0294738966936,10.8554449027263,10.8699565663599,9.59431877345087,10.0192838564548
"rfbB",10.4521604330894,10.3996224862268,11.8465843093913,11.874105156959,10.6610916859771,10.5095114691172,11.6957712026301,11.909452674803
"yahB",9.60239288135217,10.1981933526128,9.72606376465388,9.62552963164085,9.99315517512487,10.0021974716476,8.04766923189258,9.29805540813449
"entA",10.2395122168317,10.5079506973149,10.4296130145126,10.2163121665119,11.5287701500722,11.1700875455576,11.9008049211231,11.8457955924896
"fldA",11.2784093992196,11.2084991996815,12.3277932960746,12.2446082227959,11.6246162889145,11.3204382600532,11.8914265449207,12.1038514396609
"fur",11.8838421338147,11.6648291239295,12.2019752318285,12.1785732783448,5.5485459626778,6.0944552454915,6.94801032805335,5.58082743190318
"yaiP",10.1215294716007,10.1864199297395,9.43436108754794,9.10196746902004,10.1403494640998,10.107653149154,7.92853349917343,9.05169687498132
"arnD",9.94837844543473,10.2301318798997,9.60566948586979,9.40176173894824,10.0466360416152,10.2316674541872,8.6292329951541,9.27705968509997
"ariR",10.160561937516,9.80606660761145,10.3310825498257,10.4466147678779,10.1538991165191,9.9537815697784,11.5023951890362,11.1560174893377
"mngA",10.1748241616986,10.3032727035829,9.82333563309968,9.56712899060152,10.380600919057,10.5241418935068,9.23433116506084,9.49046859917993
"sfmC",9.95673517012153,10.2264446902263,9.41282597808864,9.21306995373512,10.1297196334517,10.2503304905442,8.87033063051742,9.3388612560438
"ybhI",10.0724945932789,10.3563421774343,9.57171547910892,9.52269414989405,10.2474592432294,10.317812314255,9.02764872882122,9.53602656884092
"uvrB",10.8794757316868,10.7801318520565,12.3244869396814,12.4431420255467,10.9713769036075,10.8081772821016,12.379550581727,12.2726348383561
"moaA",10.9380937024834,10.9884161984109,12.0197978257467,11.9617886778622,11.1673813709493,10.586051183435,12.0968788074375,11.6583004009738
"moaD",11.416583715947,11.4116069522533,11.9569791090731,11.9656982773196,11.3755129421916,10.7922494546608,12.2638765663765,11.9299044714884
"moaE",11.220902892202,11.3725913333671,12.0856349838869,12.1275090597626,11.5488954023886,10.712943875514,12.2944227721648,12.0215182368228
"yifK",11.4882647541722,11.5455027173977,10.5622254230347,10.6051145930962,11.6061723990235,11.6769898787069,10.4998663979252,10.6321618681635
"perR",10.6443323126752,10.9325296137113,10.1184634797025,9.79836441537165,10.6713803358712,10.6232425939053,9.41807924228062,9.82504601844315
"exbB",9.50134324809557,9.31221033575178,9.86514846039033,9.71562291107169,10.3894895919385,10.3611158155009,11.40187781348,11.4745282550894
"ykiA",9.49998249992046,9.66021321837529,9.16009879349083,8.64053840066818,9.47593947860215,9.69297052974283,6.65512798023582,8.67194338666209
"dinG",9.54290323645544,9.75560262156355,11.3675290728782,11.3414480066329,9.59147963102781,9.77938263883303,11.1642006864427,11.3124240466297
"moeA",9.14986392730853,9.22827580980463,10.577620128038,10.5772163997262,9.5079144289461,9.48275682181643,10.7617869606136,10.4614615043163
"iaaA",9.92472617151368,10.0817289163986,10.9441606983528,11.1451340982385,9.75988298488804,10.0741372819048,10.7779976469967,10.9916082039688
"potG",9.84481117421545,9.97806415054736,9.50269586871832,9.39895950760993,9.98700046502602,10.2706147321996,7.94980848234354,9.09633006686461
"ybjN",10.420878025389,10.4036744840513,11.6766719757192,11.6102448823547,10.6717594234624,10.6322649421066,11.3993305410874,11.6333835130114
"rimK",9.85314527158075,10.0444287593649,10.9770827941006,10.945616256034,10.1837786926738,10.339306651357,10.8320084456024,10.9270539402722
"infA",10.6673629412278,10.7363992894945,11.791713481427,11.704656014716,10.7534786235094,10.5243741220688,11.3131767690647,11.6075610622342
"entC",10.4919775022634,10.6869691435632,10.2620114739446,10.1904696949368,11.5400056173339,11.4446250772147,12.255385874239,12.1328802347717
"focA",11.4935398127513,11.0354175612702,12.585085129668,12.6406602730852,11.7811370525998,11.4366610806869,12.4303496343076,12.5629828012094
"sfmA",10.476128993481,10.7102742763497,10.0359404165593,9.85228581566112,10.532818472377,10.6608219500956,9.44978807892745,9.74368696911182
"ycaL",10.9582034827324,10.666343001562,9.89830643990677,9.55642421689166,10.8978438591403,10.9082265106506,9.56139451624707,9.84901028314087
"elyC",9.44934486023151,9.71409421251846,9.24708931766099,8.62840307521786,9.79269081072436,10.1700776235191,6.94097366749467,8.82441059328144
"mukF",10.4071071471126,10.237438798651,11.3956934358839,11.4041362233512,10.5768775328574,10.4977263679508,11.2583911421082,11.3713393932052
"zapC",10.6257237241202,10.4769189852348,9.84780521820496,9.29369402372626,10.6216750626311,10.4869717882003,7.98580566861888,9.39820258201859
"asnS",10.7577611787604,10.7775053328321,11.9596816352125,11.9005003796809,11.1181279498511,10.7925741954054,11.6960899366279,11.8033244700006
"ssuA",9.9235085553461,10.3386485289231,9.60461637764442,9.34229791662729,9.99735151562411,10.2667778270658,8.10435357726529,9.0578298995935
"ycbU",10.3093691525791,10.4864491827323,10.0040519956353,9.78948693530115,10.5911686045982,10.6176340177376,8.34094886457864,9.46940542372156
"scpA",10.7182542562246,11.063940220074,10.3917121049643,10.1505933509721,11.3291841620135,11.3030599846013,10.0752242499856,10.1778085265997
"bamE",10.6675817305655,10.5658649423036,11.6868288007258,11.8297701264423,10.8566667065113,10.4512857400086,11.889377307891,12.0359269769064
"csgG",9.52865827248914,9.80008910100442,9.36797052932646,8.94486447589285,9.80758693346239,9.98074018339361,7.87791269904857,8.87027448349025
"glnP",10.4636658135404,10.4743889223658,11.6921559816913,11.8300764746985,10.6214752137062,10.8663983582734,11.7988264090445,11.9813535271106
"csgF",9.80340781523388,9.98375697132366,9.33292610826032,8.99540341866871,10.0046118189825,10.031933910807,7.48301341598485,9.06429605337611
"yceO",10.219074319996,10.1334796390933,9.47057021409937,8.89751873678363,10.2029398877767,10.4931570628194,8.84194680226776,9.21397173468437
"pspD",9.94154958551837,9.96669802611189,11.1235771420873,10.9492728615159,9.92425116232719,10.0313655486571,10.7447843312112,10.8521128449967
"flgF",8.43191272479009,9.28290092910445,9.16393013977572,8.94296642246719,8.73023310205296,9.25337173605056,6.33200220354337,7.84837734945223
"fabG",12.1595262029468,11.9397201133207,13.1096402653963,13.1259306930692,12.1490442346267,12.0549868596093,12.9001586565229,13.1884331742665
"fhuE",10.5341782352445,10.7934522288506,10.2496853621799,10.3022847360613,11.4924901329002,11.3302713140242,11.3818791854085,11.4515958870645
"yceD",11.9087239622054,11.6846650784319,13.0921785061702,13.1448732296358,12.0579835155909,12.0190984722751,12.7892356018895,13.0012316955495
"lacA",10.3510445225306,10.7097753095429,10.0833181338459,9.7194343691929,10.4825205628721,10.5586330122435,8.86273997549241,9.60988510695597
"ycfT",8.95136121274484,9.56911675980661,8.69725787782315,8.14421060046713,9.40513481570617,9.58375709016548,6.22012439826136,8.36057982009291
"nudJ",9.51753043858951,10.0492229898861,10.9734232514462,10.8393300059372,9.73384000303212,10.0059204328721,10.4543329621838,10.682658018282
"mnmA",10.4912009183231,10.5715180244714,11.8349492192399,11.773478556031,10.5309980210102,10.4381137101173,11.6032906299162,11.6535606042794
"hflD",9.9361415643256,10.3585104142618,11.6078903788522,11.4957737901172,10.0895339592945,10.2943299706192,11.3392482605962,11.4845696080839
"purB",10.2861053795198,10.4630847474134,11.6150057140696,11.6006339777749,10.503415010536,10.4499894993197,11.3297900027626,11.4985903400568
"yfgH",10.1543982040628,10.6201722260822,9.71414133664775,9.63602149369212,10.7577729574739,10.6967204852626,9.3033157792852,9.63600531841201
"umuD",10.0990507338217,9.92461585558802,11.4694000705145,11.5603804848992,10.0817854925852,10.2014241235075,11.4204520719572,11.6383234920576
"sufB",10.4581706214232,10.4781344471941,10.6800988796191,10.6519103033685,10.962865348313,11.0963539975605,11.8748528310275,11.9806693466545
"cvrA",9.26896066448419,9.47943595458537,9.40967032508206,9.15860180202096,9.66132718693415,9.84314879197661,8.4273578538526,9.04594582491137
"ycgY",10.3297233055227,10.4416221543367,9.79156793122741,9.46970353283795,10.510750906925,10.6021289464559,9.08811510416154,9.43621898549123
"ribA",10.7052463291418,10.4924059238729,11.6520862591452,11.6554612783299,10.571927401889,10.6436279337767,11.5364885559631,11.5867500557599
"fabD",11.7464605239109,11.4060704447195,12.5876763724423,12.6125976946244,11.7506053310319,11.3551668287572,12.3931584437332,12.5357482273611
"prs",10.9094220134472,10.8210456064258,12.3527198193458,12.2272013274137,11.2515522741147,11.0656664646572,12.1651219250044,12.2972526251837
